Metabolite name	Metabolite name	Metabolite description	Charged Metabolite formula	Metabolite charge	Metabolite Compartment	Metabolite KeggID	Metabolite PubChemID	Metabolite CheBI ID
tdec2eACP[c]	tdec2eACP	trans-Dec-2-enoyl-acyl-carrier-protein	C394H619O143N96P1S3	-1	cytoplasm	C05754	8049	
tdecoa[c]	tdecoa	Tetradecenoyl-CoA-n-C141CoA	C35H56N7O17P3S	-4	cytoplasm	C06737	8959	
tet[e]	tet	Tetrathionate	O6S4	-2	extra-organism	C02084	5169	 15226 16853
tet[p]	tet	Tetrathionate	O6S4	-2	periplasm	C02084	5169	 15226 16853
thdp[c]	thdp	2-3-4-5-Tetrahydrodipicolinate	C7H7NO4	-2	cytoplasm	C03972	6692	864
thex2eACP[c]	thex2eACP	trans-Hex-2-enoyl-acyl-carrier-protein	C390H611O143N96P1S3	-1	cytoplasm	C05748	8043	
thf[c]	thf	5-6-7-8-Tetrahydrofolate	C19H21N7O6	-2	cytoplasm	C00101	3401	15635
thm[c]	thm	Thiamin	C12H17N4OS	1	cytoplasm	C00378	3668	18385
thm[e]	thm	Thiamin	C12H17N4OS	1	extra-organism	C00378	3668	18385
thm[p]	thm	Thiamin	C12H17N4OS	1	periplasm	C00378	3668	18385
thmmp[c]	thmmp	Thiamin-monophosphate	C12H16N4O4PS	-1	cytoplasm	C01081	4319	9533
thmpp[c]	thmpp	Thiamine-diphosphate	C12H16N4O7P2S	-2	cytoplasm	C00068	3368	9532
thr-L[c]	thr-L	L-Threonine	C4H9NO3	0	cytoplasm	C00188	3488	16857
thr-L[e]	thr-L	L-Threonine	C4H9NO3	0	extra-organism	C00188	3488	16857
thr-L[p]	thr-L	L-Threonine	C4H9NO3	0	periplasm	C00188	3488	16857
thrp[c]	thrp	L-Threonine-O-3-phosphate	C4H8NO6P	-2	cytoplasm	C12147	14294	37525
thrp[e]	thrp	L-Threonine-O-3-phosphate	C4H8NO6P	-2	extra-organism	C12147	14294	37525
thrp[p]	thrp	L-Threonine-O-3-phosphate	C4H8NO6P	-2	periplasm	C12147	14294	37525
thrtrna[c]	thrtrna	L-Threonyl-tRNA-Thr	C4H8NO2R	1	cytoplasm	C02992	5901	29163
thym[c]	thym	Thymine	C5H6N2O2	0	cytoplasm	C00178	3478	17821
thym[e]	thym	Thymine	C5H6N2O2	0	extra-organism	C00178	3478	17821
thym[p]	thym	Thymine	C5H6N2O2	0	periplasm	C00178	3478	17821
thymd[c]	thymd	Thymidine	C10H14N2O5	0	cytoplasm	C00214	3514	17748
thymd[e]	thymd	Thymidine	C10H14N2O5	0	extra-organism	C00214	3514	17748
thymd[p]	thymd	Thymidine	C10H14N2O5	0	periplasm	C00214	3514	17748
tma[e]	tma	trimethylamine	C3H10N	1	extra-organism	C00565	3844	18139
tma[p]	tma	trimethylamine	C3H10N	1	periplasm	C00565	3844	18139
tmao[e]	tmao	Trimethylamine-N-oxide	C3H9NO	0	extra-organism	C01104	4338	15724
tmao[p]	tmao	Trimethylamine-N-oxide	C3H9NO	0	periplasm	C01104	4338	15724
tmrs2eACP[c]	tmrs2eACP	trans-Tetradec-2-enoyl-acyl-carrier-protein	C398H627O143N96P1S3	-1	cytoplasm	C05760	8055	
toct2eACP[c]	toct2eACP	trans-Oct-2-enoyl-acyl-carrier-protein	C392H615O143N96P1S3	-1	cytoplasm	C05751	8046	
toctd2eACP[c]	toctd2eACP	trans-octadec-2-enoyl-acyl-carrier-protein	C402H635O143N96P1S3	-1	cytoplasm			
tpalm2eACP[c]	tpalm2eACP	trans-Hexadec-2-enoyl-acyl-carrier-protein	C400H631O143N96P1S3	-1	cytoplasm	C05763	8058	
trdox[c]	trdox	Oxidized-thioredoxin	X	0	cytoplasm	C00343	3636	18191
trdrd[c]	trdrd	Reduced-thioredoxin	XH2	0	cytoplasm	C00342	3635	15967
tre6p[c]	tre6p	alpha-alpha-Trehalose-6-phosphate	C12H21O14P	-2	cytoplasm	C00689	3958	18283
tre[c]	tre	Trehalose	C12H22O11	0	cytoplasm	C01083	4320	16551
tre[e]	tre	Trehalose	C12H22O11	0	extra-organism	C01083	4320	16551
tre[p]	tre	Trehalose	C12H22O11	0	periplasm	C01083	4320	16551
trnaala[c]	trnaala	tRNA-Ala	R	0	cytoplasm	C01635	4784	29170
trnaarg[c]	trnaarg	tRNA-Arg	R	0	cytoplasm	C01636	4785	29171
trnaasn[c]	trnaasn	tRNA-Asn	C10H17O10PR2	0	cytoplasm	C01637	4786	29172
trnaasp[c]	trnaasp	tRNA-Asp	R	0	cytoplasm	C01638	4787	29186
trnacys[c]	trnacys	tRNA-Cys	R	0	cytoplasm	C01639	4788	29167
trnagln[c]	trnagln	tRNA-Gln	R	0	cytoplasm	C01640	4789	29168
trnaglu[c]	trnaglu	tRNA-Glu	R	0	cytoplasm	C01641	4790	29175
trnagly[c]	trnagly	tRNA-Gly	R	0	cytoplasm	C01642	4791	29176
trnahis[c]	trnahis	tRNA-His	R	0	cytoplasm	C01643	4792	29178
trnaile[c]	trnaile	tRNA-Ile	R	0	cytoplasm	C01644	4793	29174
trnaleu[c]	trnaleu	tRNA-Leu	R	0	cytoplasm	C01645	4794	29169
trnalys[c]	trnalys	tRNA-Lys	R	0	cytoplasm	C01646	4795	29185
trnamet[c]	trnamet	tRNA-Met	R	0	cytoplasm	C01647	4796	29173
trnaphe[c]	trnaphe	tRNA-Phe	R	0	cytoplasm	C01648	4797	29184
trnapro[c]	trnapro	tRNA-Pro	R	0	cytoplasm	C01649	4798	29177
trnasecys[c]	trnasecys	tRNA-SeCys	R	0	cytoplasm			
trnaser[c]	trnaser	tRNA-Ser	R	0	cytoplasm	C01650	4799	29179
trnathr[c]	trnathr	tRNA-Thr	R	0	cytoplasm	C01651	4800	29180
trnatrp[c]	trnatrp	tRNA-Trp	R	0	cytoplasm	C01652	4801	29181
trnatyr[c]	trnatyr	tRNA-Tyr	R	0	cytoplasm	C00787	4045	29182
trnaval[c]	trnaval	tRNA-Val	R	0	cytoplasm	C01653	4802	29183
trp-L[c]	trp-L	L-Tryptophan	C11H12N2O2	0	cytoplasm	C00078	3378	16828
trp-L[e]	trp-L	L-Tryptophan	C11H12N2O2	0	extra-organism	C00078	3378	16828
trp-L[p]	trp-L	L-Tryptophan	C11H12N2O2	0	periplasm	C00078	3378	16828
trptrna[c]	trptrna	L-Tryptophanyl-tRNA-Trp	C11H11N2OR	1	cytoplasm	C03512	6322	29159
tsul[c]	tsul	Thiosulfate	O3S2	-2	cytoplasm	C00320	3614	16094
tsul[e]	tsul	Thiosulfate	O3S2	-2	extra-organism	C00320	3614	16094
tsul[p]	tsul	Thiosulfate	O3S2	-2	periplasm	C00320	3614	16094
ttdca[c]	ttdca	tetradecanoate-n-C140	C14H27O2	-1	cytoplasm	C06424	8659	 28875 30807
ttdca[e]	ttdca	tetradecanoate-n-C140	C14H27O2	-1	extra-organism	C06424	8659	 28875 30807
ttdca[p]	ttdca	tetradecanoate-n-C140	C14H27O2	-1	periplasm	C06424	8659	 28875 30807
ttdcea[c]	ttdcea	tetradecenoate-n-C141	C14H25O2	-1	cytoplasm			
ttdcea[e]	ttdcea	tetradecenoate-n-C141	C14H25O2	-1	extra-organism			
ttdcea[p]	ttdcea	tetradecenoate-n-C141	C14H25O2	-1	periplasm			
tungs[c]	tungs	tungstate	O4W1	-2	cytoplasm		26697048	46502
tungs[e]	tungs	tungstate	O4W1	-2	extra-organism		26697048	46502
tungs[p]	tungs	tungstate	O4W1	-2	periplasm		26697048	46502
tym[e]	tym	Tyramine	C8H12NO	1	extra-organism	C00483	3766	15760
tym[p]	tym	Tyramine	C8H12NO	1	periplasm	C00483	3766	15760
tyr-L[c]	tyr-L	L-Tyrosine	C9H11NO3	0	cytoplasm	C00082	3382	17895
tyr-L[e]	tyr-L	L-Tyrosine	C9H11NO3	0	extra-organism	C00082	3382	17895
tyr-L[p]	tyr-L	L-Tyrosine	C9H11NO3	0	periplasm	C00082	3382	17895
tyrp[e]	tyrp	Phosphotyrosine	C9H10NO6P	-2	extra-organism	C06501	8732	
tyrp[p]	tyrp	Phosphotyrosine	C9H10NO6P	-2	periplasm	C06501	8732	
tyrtrna[c]	tyrtrna	L-Tyrosyl-tRNA-Tyr	C9H10NO2R	1	cytoplasm	C02839	5781	29161
u23ga[c]	u23ga	UDP-2-3-bis-3-hydroxytetradecanoyl-glucosamine	C43H75N3O20P2	-2	cytoplasm	C04652	7239	17787
u3aga[c]	u3aga	UDP-3-O-3-hydroxytetradecanoyl-N-acetylglucosamine	C31H51N3O19P2	-2	cytoplasm	C04738	7309	28131
u3hga[c]	u3hga	UDP-3-O-3-hydroxytetradecanoyl-D-glucosamine	C29H50N3O18P2	-1	cytoplasm	C06022	8294	27392
uLa4fn[c]	uLa4fn	undecaprenyl-phosphate-4-amino-4-formyl-L-arabinose	C61H99N1O8P1	-1	cytoplasm			
uLa4n[c]	uLa4n	undecaprenyl-phosphate-4-amino-4-deoxy-L-arabinose	C60H100N1O7P1	0	cytoplasm			
uLa4n[p]	uLa4n	undecaprenyl-phosphate-4-amino-4-deoxy-L-arabinose	C60H100N1O7P1	0	periplasm			
uaagmda[c]	uaagmda	Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala	C95H152N8O28P2	-4	cytoplasm	C05898	8186	
uaccg[c]	uaccg	UDP-N-acetyl-3-O-1-carboxyvinyl-D-glucosamine	C20H26N3O19P2	-3	cytoplasm	C04631	7220	16435
uacgam[c]	uacgam	UDP-N-acetyl-D-glucosamine	C17H25N3O17P2	-2	cytoplasm	C00043	3345	16264
uacgam[e]	uacgam	UDP-N-acetyl-D-glucosamine	C17H25N3O17P2	-2	extra-organism	C00043	3345	16264
uacgam[p]	uacgam	UDP-N-acetyl-D-glucosamine	C17H25N3O17P2	-2	periplasm	C00043	3345	16264
uacmam[c]	uacmam	UDP-N-acetyl-D-mannosamine	C17H25N3O17P2	-2	cytoplasm	C01170	4397	16287
uacmamu[c]	uacmamu	UDP-N-acetyl-D-mannosaminouronate	C17H22N3O18P2	-3	cytoplasm	C06240	8481	28581
uagmda[c]	uagmda	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine	C87H139N7O23P2	-4	cytoplasm	C05897	8185	
uama[c]	uama	UDP-N-acetylmuramoyl-L-alanine	C23H33N4O20P2	-3	cytoplasm	C01212	4434	16932
uamag[c]	uamag	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	C28H39N5O23P2	-4	cytoplasm	C00692	3960	16970
uamr[c]	uamr	UDP-N-acetylmuramate	C20H28N3O19P2	-3	cytoplasm	C01050	4292	17882
udcpdp[c]	udcpdp	Undecaprenyl-diphosphate	C55H89O7P2	-3	cytoplasm	C03543	6347	17047
udcpdp[p]	udcpdp	Undecaprenyl-diphosphate	C55H89O7P2	-3	periplasm	C03543	6347	17047
udcdp2Oag[p]	udcdp2Oag	Undecaprenyl-diphosphate-O-antigene-2x	C103H170O41P2	-2	periplasm			
udcdp3Oag[p]	udcdp3Oag	Undecaprenyl-diphosphate-O-antigene-3x	C127H210O58P2	-2	periplasm			
udcdp4Oag[p]	udcdp4Oag	Undecaprenyl-diphosphate-O-antigene-4x	C151H250O75P2	-2	periplasm			
udcdp5Oag[p]	udcdp5Oag	Undecaprenyl-diphosphate-O-antigene-5x	C175H290O92P2	-2	periplasm			
udcdp6Oag[p]	udcdp6Oag	Undecaprenyl-diphosphate-O-antigene-6x	C199H330O109P2	-2	periplasm			
udcdp7Oag[p]	udcdp7Oag	Undecaprenyl-diphosphate-O-antigene-7x	C223H370O126P2	-2	periplasm			
udcdp8Oag[p]	udcdp8Oag	Undecaprenyl-diphosphate-O-antigene-8x	C247H410O143P2	-2	periplasm			
udcdp9Oag[p]	udcdp9Oag	Undecaprenyl-diphosphate-O-antigene-9x	C271H450O160P2	-2	periplasm			
udcdp10Oag[p]	udcdp10Oag	Undecaprenyl-diphosphate-O-antigene-10x	C295H490O177P2	-2	periplasm			
udcdp11Oag[p]	udcdp11Oag	Undecaprenyl-diphosphate-O-antigene-11x	C319H530O194P2	-2	periplasm			
udcdp12Oag[p]	udcdp12Oag	Undecaprenyl-diphosphate-O-antigene-12x	C343H570O211P2	-2	periplasm			
udcdp13Oag[p]	udcdp13Oag	Undecaprenyl-diphosphate-O-antigene-13x	C367H610O228P2	-2	periplasm			
udcdp14Oag[p]	udcdp14Oag	Undecaprenyl-diphosphate-O-antigene-14x	C391H650O245P2	-2	periplasm			
udcdp15Oag[p]	udcdp15Oag	Undecaprenyl-diphosphate-O-antigene-15x	C415H690O262P2	-2	periplasm			
udcdp16Oag[p]	udcdp16Oag	Undecaprenyl-diphosphate-O-antigene-16x	C439H730O279P2	-2	periplasm			
udcdp17Oag[p]	udcdp17Oag	Undecaprenyl-diphosphate-O-antigene-17x	C463H770O296P2	-2	periplasm			
udcdp18Oag[p]	udcdp18Oag	Undecaprenyl-diphosphate-O-antigene-18x	C487H810O313P2	-2	periplasm			
udcdp19Oag[p]	udcdp19Oag	Undecaprenyl-diphosphate-O-antigene-19x	C511H850O330P2	-2	periplasm			
udcdp20Oag[p]	udcdp20Oag	Undecaprenyl-diphosphate-O-antigene-20x	C535H890O347P2	-2	periplasm			
udcdpgal[c]	udcdpgal	Undecaprenyl-diphosphate-galactose	C61H100O12P2	-2	cytoplasm			
udcdpgalrmn[c]	udcdpgalrmn	Undecaprenyl-diphosphate-galactose-rhamnose	C67H110O16P2	-2	cytoplasm			
udcdpgalrmnman[c]	udcdpgalrmnman	Undecaprenyl-diphosphate-galactose-rhamnose-mannose	C73H120O21P2	-2	cytoplasm			
udcdpgalrmnmanabe[c]	udcdpgalrmnmanabe	Undecaprenyl-diphosphate-galactose-rhamnose-mannose-abequose	C79H130O24P2	-2	cytoplasm			
udcdpgalrmnmanabe[p]	udcdpgalrmnmanabe	Undecaprenyl-diphosphate-galactose-rhamnose-mannose-abequose	C79H130O24P2	-2	periplasm			
udcpp[c]	udcpp	Undecaprenyl-phosphate	C55H89O4P	-2	cytoplasm	C00348	3641	16141
udcpp[p]	udcpp	Undecaprenyl-phosphate	C55H89O4P	-2	periplasm	C00348	3641	16141
udpLa4fn[c]	udpLa4fn	uridine-5-diphospho-beta-4-deoxy-4-formamido-L-arabinose	C15H21N3O16P2	-2	cytoplasm		17756768	
udpLa4n[c]	udpLa4n	uridine-5-diphospho-beta-4-deoxy-4-amino-L-arabinose	C14H22N3O15P2	-1	cytoplasm			
udpLa4o[c]	udpLa4o	UDP-4-keto-pyranose	C14H18N2O16P2	-2	cytoplasm			
udp[c]	udp	UDP	C9H11N2O12P2	-3	cytoplasm	C00015	3317	17659
udpacgal[e]	udpacgal	UDP-N-acetyl-D-galactosamine	C17H25N3O17P2	-2	extra-organism	C00203	3503	16650
udpacgal[p]	udpacgal	UDP-N-acetyl-D-galactosamine	C17H25N3O17P2	-2	periplasm	C00203	3503	16650
udpg[c]	udpg	UDPglucose	C15H22N2O17P2	-2	cytoplasm	C00029	3331	18066
udpg[e]	udpg	UDPglucose	C15H22N2O17P2	-2	extra-organism	C00029	3331	18066
udpg[p]	udpg	UDPglucose	C15H22N2O17P2	-2	periplasm	C00029	3331	18066
udpgal[c]	udpgal	UDPgalactose	C15H22N2O17P2	-2	cytoplasm	C00052	3354	18307
udpgal[e]	udpgal	UDPgalactose	C15H22N2O17P2	-2	extra-organism	C00052	3354	18307
udpgal[p]	udpgal	UDPgalactose	C15H22N2O17P2	-2	periplasm	C00052	3354	18307
udpgalfur[c]	udpgalfur	UDP-D-galacto-1-4-furanose	C15H22N2O17P2	-2	cytoplasm	C03733	6496	18251
udpglcur[c]	udpglcur	UDP-D-glucuronate	C15H19N2O18P2	-3	cytoplasm	C00167	3467	17200
udpglcur[e]	udpglcur	UDP-D-glucuronate	C15H19N2O18P2	-3	extra-organism	C00167	3467	17200
udpglcur[p]	udpglcur	UDP-D-glucuronate	C15H19N2O18P2	-3	periplasm	C00167	3467	17200
ugmd[c]	ugmd	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate	C35H51N7O26P2	-4	cytoplasm	C04877	7429	
ugmda[c]	ugmda	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine	C41H61N9O28P2	-4	cytoplasm	C04882	7434	
um4p[c]	um4p	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate-D-alanine	C38H56N8O27P2	-4	cytoplasm			
ump[c]	ump	UMP	C9H11N2O9P	-2	cytoplasm	C00105	3405	16695
ump[e]	ump	UMP	C9H11N2O9P	-2	extra-organism	C00105	3405	16695
ump[p]	ump	UMP	C9H11N2O9P	-2	periplasm	C00105	3405	16695
unaga[c]	unaga	Undecaprenyl-diphospho-N-acetyl-glucosamine	C63H103NO12P2	-2	cytoplasm	C01289	4508	
unagamu[c]	unagamu	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate	C71H113N2O18P2	-3	cytoplasm			
unagamuf[c]	unagamuf	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4-6-dideoxy-D-galactose	C79H126N3O22P2	-3	cytoplasm			
unagamuf[p]	unagamuf	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4-6-dideoxy-D-galactose	C79H126N3O22P2	-3	periplasm			
uppg3[c]	uppg3	Uroporphyrinogen-III	C40H36N4O16	-8	cytoplasm	C01051	4293	15437
ura[c]	ura	Uracil	C4H4N2O2	0	cytoplasm	C00106	3406	17568
ura[e]	ura	Uracil	C4H4N2O2	0	extra-organism	C00106	3406	17568
ura[p]	ura	Uracil	C4H4N2O2	0	periplasm	C00106	3406	17568
urate[c]	urate	Urate	C5H4N4O3	0	cytoplasm	C00366	3657	17775
urdglyc[c]	urdglyc	-Ureidoglycolate	C3H5N2O4	-1	cytoplasm	C00603	3878	15412
urea[c]	urea	Urea	CH4N2O	0	cytoplasm	C00086	3386	16199
urea[e]	urea	Urea	CH4N2O	0	extra-organism	C00086	3386	16199
urea[p]	urea	Urea	CH4N2O	0	periplasm	C00086	3386	16199
uri[c]	uri	Uridine	C9H12N2O6	0	cytoplasm	C00299	3593	16704
uri[e]	uri	Uridine	C9H12N2O6	0	extra-organism	C00299	3593	16704
uri[p]	uri	Uridine	C9H12N2O6	0	periplasm	C00299	3593	16704
urocan[c]	urocan	Urocanate	C6H5N2O2	-1	cytoplasm	C00785	4043	30817
utp[c]	utp	UTP	C9H11N2O15P3	-4	cytoplasm	C00075	3375	15713
val-L[c]	val-L	L-Valine	C5H11NO2	0	cytoplasm	C00183	3483	16414
val-L[e]	val-L	L-Valine	C5H11NO2	0	extra-organism	C00183	3483	16414
val-L[p]	val-L	L-Valine	C5H11NO2	0	periplasm	C00183	3483	16414
valtrna[c]	valtrna	L-Valyl-tRNA-Val	C5H10NOR	1	cytoplasm	C02554	5555	29164
xan[c]	xan	Xanthine	C5H4N4O2	0	cytoplasm	C00385	3675	17712
xan[e]	xan	Xanthine	C5H4N4O2	0	extra-organism	C00385	3675	17712
xan[p]	xan	Xanthine	C5H4N4O2	0	periplasm	C00385	3675	17712
xdp[c]	xdp	XDP	C10H11N4O12P2	-3	cytoplasm	C01337	4545	
xmp[c]	xmp	Xanthosine-5-phosphate	C10H11N4O9P	-2	cytoplasm	C00655	3925	15652
xmp[e]	xmp	Xanthosine-5-phosphate	C10H11N4O9P	-2	extra-organism	C00655	3925	15652
xmp[p]	xmp	Xanthosine-5-phosphate	C10H11N4O9P	-2	periplasm	C00655	3925	15652
xtp[c]	xtp	XTP	C10H11N4O15P3	-4	cytoplasm	C00700	3968	
xtsn[c]	xtsn	Xanthosine	C10H12N4O6	0	cytoplasm	C01762	4895	18107
xtsn[e]	xtsn	Xanthosine	C10H12N4O6	0	extra-organism	C01762	4895	18107
xtsn[p]	xtsn	Xanthosine	C10H12N4O6	0	periplasm	C01762	4895	18107
xu5p-D[c]	xu5p-D	D-Xylulose-5-phosphate	C5H9O8P	-2	cytoplasm	C00231	3530	16332
xu5p-L[c]	xu5p-L	L-Xylulose-5-phosphate	C5H9O8P	-2	cytoplasm	C03291	6148	16593
xyl-D[c]	xyl-D	D-Xylose	C5H10O5	0	cytoplasm	C00181	3481	15936
xyl-D[e]	xyl-D	D-Xylose	C5H10O5	0	extra-organism	C00181	3481	15936
xyl-D[p]	xyl-D	D-Xylose	C5H10O5	0	periplasm	C00181	3481	15936
xylu-D[c]	xylu-D	D-Xylulose	C5H10O5	0	cytoplasm	C00310	3604	17140
xylu-L[c]	xylu-L	L-Xylulose	C5H10O5	0	cytoplasm	C00312	3606	17399
xylu-L[e]	xylu-L	L-Xylulose	C5H10O5	0	extra-organism	C00312	3606	17399
xylu-L[p]	xylu-L	L-Xylulose	C5H10O5	0	periplasm	C00312	3606	17399
zn2[c]	zn2	Zinc	Zn	2	cytoplasm	C00038	3340	29105
zn2[e]	zn2	Zinc	Zn	2	extra-organism	C00038	3340	29105
zn2[p]	zn2	Zinc	Zn	2	periplasm	C00038	3340	29105
drib[c]	drib	2-Deoxy-D-ribose	C5H10O4	0	cytoplasm	C01801	4927	28816
drib[e]	drib	2-Deoxy-D-ribose	C5H10O4	0	extra-organism	C01801	4927	28816
drib[p]	drib	2-Deoxy-D-ribose	C5H10O4	0	periplasm	C01801	4927	28816
pydx[e]	pydx	Pyridoxal	C8H9NO3	0	extra-organism	C00250	3549	17310
pydxn[e]	pydxn	Pyridoxine	C8H11NO3	0	extra-organism	C00314	3608	16709
chitob[e]	chitob	Chitobiose	C16H28N2O11	0	extra-organism	C01674	4818	
slcys[c]	slcys	S-Sulfo-L-cysteine	C3H6NO5S2	-1	cytoplasm	C05824	8119	
2oh3d[c]	2oh3d	2-Oxohept-3-ene-1,7-dioate	C7H6O5	-2	cytoplasm	C03063	5963	1254
2ins[c]	2ins	2-Inosose	C6H10O6	0	cytoplasm	C00691	3959	17811
msa[c]	msa	Malonate semialdehyde	C3H3O3	-1	cytoplasm	C00222	3522	17960
chit6p[c]	chit6p	chitobiose-6-phosphate	C16H27N2O14P	-2	cytoplasm		853844	
d5kgp[c]	d5kgp	2-Deoxy-5-keto-D-gluconic acid 6-phosphate	C6H8O9P	-3	cytoplasm	C06893	9110	
d5kg[c]	d5kg	2-Deoxy-5-keto-D-gluconic acid	C6H9O6	-1	cytoplasm	C06892	9109	27972
24dhhed[c]	24dhhed	2,4-Dihydroxyhept-2-enedioate	C7H8O6	-2	cytoplasm	C06201	8451	
dkdi[c]	dkdi	D-2,3-Diketo 4-deoxy-epi-inositol	C6H8O5	0	cytoplasm	C06891	9108	4077
rnam[e]	rnam	N-Ribosylnicotinamide	C11H15N2O5	1	extra-organism	C03150	6038	15927
rnam[c]	rnam	N-Ribosylnicotinamide	C11H15N2O5	1	cytoplasm	C03150	6038	15927
udcpo5[c]	udcpo5	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose-acetyl	C81H134O25P2	-2	cytoplasm			
udcpo4[c]	udcpo4	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose	C79H132O24P2	-2	cytoplasm			
udcpgrm[c]	udcpgrm	Undecaprenyl diphosphate galactose-rhamnose-mannose	C73H122O21P2	-2	cytoplasm		23061145	
udcpgr[c]	udcpgr	Undecaprenyl diphosphate galactose-rhamnose	C67H112O16P2	-2	cytoplasm			
udcpg[c]	udcpg	Undecaprenyl diphosphate galactose	C61H102O12P2	-2	cytoplasm		7121	16046
tcb[c]	tcb	tricarballylate	C6H5O6	-3	cytoplasm		3333	4167
chitob[p]	chitob	Chitobiose	C16H28N2O11	0	periplasm	C01674	4818	
rnam[p]	rnam	N-Ribosylnicotinamide	C11H15N2O5	1	periplasm	C03150	6038	15927
udcpo5[p]	udcpo5	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose-acetyl	C81H134O25P2	-2	periplasm			
udcpo5[e]	udcpo5	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose-acetyl	C81H134O25P2	-2	extra-organism			
tcb[p]	tcb	tricarballylate	C6H5O6	-3	periplasm		3333	4167
tcb[e]	tcb	tricarballylate	C6H5O6	-3	extra-organism		3333	4167
tton[p]	tton	Trithionate	H2O6S3	-2	periplasm	C01861	4976	15987
tton[e]	tton	Trithionate	H2O6S3	-2	extra-organism	C01861	4976	15987
psd5p[c]	psd5p	Pseudouridine 5-phosphate	C9H13N2O9P	-2	cytoplasm	C01168	4395	18116
peptido-ST[p]	peptido-ST	Membrane murein mixture			periplasm			
clpn2-ST[p]	clpn2-ST	Membrane cardiolipin mixture			periplasm			
pg2-ST[p]	pg2-ST	Membrane phosphatidylglycerol mixture			periplasm			
12dgr2-ST[p]	12dgr2-ST	Membrane 1,2-diacylglycerol mixture			periplasm			
pe2-ST[p]	pe2-ST	Membrane phosphatidylethanolamine mixture			periplasm			
ps2-ST[p]	ps2-ST	Membrane phosphatidylserine mixture			periplasm			
colipaOA[e]	colipaOA	Membrane LPS mixture			extra-organism			
pa2-ST[p]	pa2-ST	Membrane phosphatidate mixture			periplasm			
OA-ST[p]	OA-ST	OA-ST[p]			periplasm			
udcpo4[p]	udcpo4	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose	C79H132O24P2	-2	periplasm			
udcpo4[e]	udcpo4	Undecaprenyl diphosphate galactose-rhamnose-mannose-abequose	C79H132O24P2	-2	extra-organism			
pydx[p]	pydx	Pyridoxal	C8H9NO3	0	periplasm	C00250	3549	17310
pydxn[p]	pydxn	Pyridoxine	C8H11NO3	0	periplasm	C00314	3608	16709
4hthr[p]	4hthr	4-Hydroxy-L-threonine	C4H9NO4	0	periplasm	C06056	8326	
4hthr[e]	4hthr	4-Hydroxy-L-threonine	C4H9NO4	0	extra-organism	C06056	8326	
23dhbzs3[p]	23dhbzs3	2-3-dihydroxybenzoylserine trimer	C30H29N3O16		periplasm			
salchs2[p]	salchs2	Salmochelin-S2	C42H49N3O26		periplasm			
salchs2fe[p]	salchs2fe	Salmochelin-S2-Fe-III	C42FeH49N3O26		periplasm			
23dhbzs3[e]	23dhbzs3	2-3-dihydroxybenzoylserine trimer	C30H29N3O16		extra-organism			
fe3dhbzs3[e]	fe3dhbzs3	2-3-dihydroxybenzoylserine trimer-Fe-III	C30FeH29N3O16		extra-organism			
fe3dhbzs3[p]	fe3dhbzs3	2-3-dihydroxybenzoylserine trimer-Fe-III	C30FeH29N3O16		periplasm			
fe3dhbzs3[c]	fe3dhbzs3	2-3-dihydroxybenzoylserine trimer-Fe-III	C30FeH29N3O16		cytoplasm			
23dhbzs3[c]	23dhbzs3	2-3-dihydroxybenzoylserine trimer	C30H29N3O16		cytoplasm			
salchs2[e]	salchs2	Salmochelin-S2	C42H49N3O26		extra-organism			
salchs2fe[e]	salchs2fe	Salmochelin-S2-Fe-III	C42FeH49N3O26		extra-organism			
salchs2fe[c]	salchs2fe	Salmochelin-S2-Fe-III	C42FeH49N3O26		cytoplasm			
salchs2[c]	salchs2	Salmochelin-S2	C42H49N3O26		cytoplasm			
salchs1[c]	salchs1	Salmochelin-S1	C26H30N2O16		cytoplasm			
23dhbzs2[c]	23dhbzs2	2-3-dihydroxybenzoylserine dimer	C20H20N2O11		cytoplasm			
entermg[c]	entermg	Enterobactin monoglycosylated	C36H37N3O20		cytoplasm			
guln-L[p]	guln-L	L-gulonate	C6H11O7		periplasm			
guln-L[e]	guln-L	L-gulonate	C6H11O7		extra-organism			
guln-L[c]	guln-L	L-gulonate	C6H11O7		cytoplasm			
