abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
LPLIPAL2A160	2hdecg3p[c] + h2o[c] --> glyc3p[c] + 2 h[c] + hdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphotidate n C160	0	1.10641701940221	0	0
LPLIPAL2A161	2hdec9eg3p[c] + h2o[c] --> glyc3p[c] + 2 h[c] + hdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphotidate n C161	0	1.10641701940221	0	0
LPLIPAL2A180	2odecg3p[c] + h2o[c] --> glyc3p[c] + 2 h[c] + ocdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphotidate n C180	0	1.10641701940221	0	0
LPLIPAL2A181	2odec11eg3p[c] + h2o[c] --> glyc3p[c] + 2 h[c] + ocdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphotidate n C181	0	1.10641701940221	0	0
LPLIPAL2ATE120	2agpe120[c] + pg120[c] --> apg120[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C120	0	1.10641701940221	0	0
LPLIPAL2ATE140	2agpe140[c] + pg140[c] --> apg140[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C140	0	1.10641701940221	0	0
LPLIPAL2ATE141	2agpe141[c] + pg141[c] --> apg141[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C141	0	1.10641701940221	0	0
LPLIPAL2ATE160	2agpe160[c] + pg160[c] --> apg160[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C160	0	1.10641701940221	0	0
LPLIPAL2ATE161	2agpe161[c] + pg161[c] --> apg161[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C161	0	1.10641701940221	0	0
LPLIPAL2ATE180	2agpe180[c] + pg180[c] --> apg180[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C180	0	1.10641701940221	0	0
LPLIPAL2ATE181	2agpe181[c] + pg181[c] --> apg181[c] + g3pe[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoethanolamine n C181	0	1.10641701940221	0	0
LPLIPAL2ATG120	2agpg120[c] + pg120[c] --> apg120[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C120	0	1.10641701940221	0	0
LPLIPAL2ATG140	2agpg140[c] + pg140[c] --> apg140[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C140	0	1.10641701940221	0	0
LPLIPAL2ATG141	2agpg141[c] + pg141[c] --> apg141[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C141	0	1.10641701940221	0	0
LPLIPAL2ATG160	2agpg160[c] + pg160[c] --> apg160[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C160	0	1.10641701940221	0	0
LPLIPAL2ATG161	2agpg161[c] + pg161[c] --> apg161[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C161	0	1.10641701940221	0	0
LPLIPAL2ATG180	2agpg180[c] + pg180[c] --> apg180[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C180	0	1.10641701940221	0	0
LPLIPAL2ATG181	2agpg181[c] + pg181[c] --> apg181[c] + g3pg[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 acyltransferase 2 acyl glycerophosphoglycerol n C181	0	1.10641701940221	0	0
LPLIPAL2E120	2agpe120[c] + h2o[c] --> ddca[c] + g3pe[c] + h[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C120	0	1.10641701940221	0	0
LPLIPAL2E140	2agpe140[c] + h2o[c] --> g3pe[c] + h[c] + ttdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C140	0	1.10641701940221	0	0
LPLIPAL2E141	2agpe141[c] + h2o[c] --> g3pe[c] + h[c] + ttdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C141	0	1.10641701940221	0	0
LPLIPAL2E160	2agpe160[c] + h2o[c] --> g3pe[c] + h[c] + hdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C160	0	1.10641701940221	0	0
LPLIPAL2E161	2agpe161[c] + h2o[c] --> g3pe[c] + h[c] + hdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C161	0	1.10641701940221	0	0
LPLIPAL2E180	2agpe180[c] + h2o[c] --> g3pe[c] + h[c] + ocdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C180	0	1.10641701940221	0	0
LPLIPAL2E181	2agpe181[c] + h2o[c] --> g3pe[c] + h[c] + ocdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoethanolamine n C181	0	1.10641701940221	0	0
LPLIPAL2G120	2agpg120[c] + h2o[c] --> ddca[c] + g3pg[c] + h[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C120	0	1.10641701940221	0	0
LPLIPAL2G140	2agpg140[c] + h2o[c] --> g3pg[c] + h[c] + ttdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C140	0	1.10641701940221	0	0
LPLIPAL2G141	2agpg141[c] + h2o[c] --> g3pg[c] + h[c] + ttdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C141	0	1.10641701940221	0	0
LPLIPAL2G160	2agpg160[c] + h2o[c] --> g3pg[c] + h[c] + hdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C160	0	1.10641701940221	0	0
LPLIPAL2G161	2agpg161[c] + h2o[c] --> g3pg[c] + h[c] + hdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C161	0	1.10641701940221	0	0
LPLIPAL2G180	2agpg180[c] + h2o[c] --> g3pg[c] + h[c] + ocdca[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C180	0	1.10641701940221	0	0
LPLIPAL2G181	2agpg181[c] + h2o[c] --> g3pg[c] + h[c] + ocdcea[c]	1106.41701940221	0	STM3961	Glycerophospholipid Metabolism	Lysophospholipase L2 2 acylglycerophosphoglycerol n C181	0	1.10641701940221	0	0
LSERDHr	nadp[c] + ser-L[c] <=> 2amsa[c] + h[c] + nadph[c]	1000	-1000	STM1511	Glycine and Serine Metabolism	L serine dehydrogenase	0	NA	0	0
LTHRK	atp[c] + thr-L[c] --> adp[c] + h[c] + thrp[c]	886.104113117056	0	STM2058	Cofactor and Prosthetic Group Biosynthesis	L threonine kinase	0	0.886104113117056	0	0
LYSabcpp	atp[c] + h2o[c] + lys-L[p] --> adp[c] + h[c] + lys-L[c] + pi[c]	1010.43054422248	0	( STM2355  &  STM2352  &  STM2351  &  STM2353 )	Transport Inner Membrane	L lysine transport via ABC system periplasm	0	1.01043054422248	0	0
LYSDC	h[c] + lys-L[c] --> 15dap[c] + co2[c]	1338.15591972934	0	( STM0234  |  STM2559 )	Threonine and Lysine Metabolism	lysine decarboxylase	0	1.33815591972934	0	0
LYSt2pp	h[p] + lys-L[p] <=> h[c] + lys-L[c]	896.987960541412	0	STM2200	Transport Inner Membrane	L lysine transport in via proton symport periplasm	0	0.896987960541412	0	0
LYSt3pp	h[p] + lys-L[c] --> h[c] + lys-L[p]	1000	0	STM3066	Transport Inner Membrane	L lysine transport out via proton antiport cytoplasm to periplasm	0	NA	0	0
LYStex	lys-L[e] <=> lys-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L lysine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
LYSTRS	atp[c] + lys-L[c] + trnalys[c] --> amp[c] + lystrna[c] + ppi[c]	1306.73296211438	0	STM3040	tRNA Charging	Lysyl tRNA synthetase	0	1.30673296211438	0	0
LYXI	lyx-L[c] --> xylu-L[c]	1709.3559317192	0	STM4046	Alternate Carbon Metabolism	Lyxose isomerase	0	1.7093559317192	0	0
LYXt2pp	h[p] + lyx-L[p] --> h[c] + lyx-L[c]	1235.83552231201	0	STM4050	Transport Inner Membrane	L Lyxose transport via proton symport periplasm	0	1.23583552231201	0	0
LYXtex	lyx-L[e] <=> lyx-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L Lyxose transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
M1PD	mnl1p[c] + nad[c] <=> f6p[c] + h[c] + nadh[c]	1141.21944571629	-1141.21944571629	STM3686	Alternate Carbon Metabolism	mannitol 1 phosphate 5 dehydrogenase	0	1.14121944571629	0	0
MACPD	h[c] + malACP[c] --> acACP[c] + co2[c]	1022.24987224086	0	STM2378	Membrane Lipid Metabolism	Malonyl ACP decarboxylase	0	1.02224987224086	0	0
MALDt2_2pp	2 h[p] + mal-D[p] --> 2 h[c] + mal-D[c]	791.745486135841	0	STM3614	Transport Inner Membrane	D Malate transport via proton symport 2 H  periplasm	0	0.791745486135841	0	0
MALDtex	mal-D[e] <=> mal-D[p]	1272.42647854064	-1272.42647854064	( STM1473  |  STM0999  |  STM2267  |  STM0320 )	Transport Outer Membrane Porin	D Malate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MALS	accoa[c] + glx[c] + h2o[c] --> coa[c] + h[c] + mal-L[c]	934.609868310131	0	STM4183	Anaplerotic Reactions	malate synthase	0	0.934609868310131	0.0239014989866529	0.023901498986654
MALt2_2pp	2 h[p] + mal-L[p] --> 2 h[c] + mal-L[c]	791.745486135841	0	STM3614	Transport Inner Membrane	Malate transport via proton symport 2 H  periplasm	0	0.791745486135841	0	0
MALt2_3pp	3 h[p] + mal-L[p] --> 3 h[c] + mal-L[c]	1023.13898632234	0	( STM4301  |  STM4325 | STM3599 )	Transport Inner Membrane	Malate transport via proton symport 3 H  periplasm	0	1.02313898632234	0	0
MALTabcpp	atp[c] + h2o[c] + malt[p] --> adp[c] + h[c] + malt[c] + pi[c]	932.154878703585	0	( STM4229  &  STM4228  &  STM4227  &  STM4230 )	Transport Inner Membrane	maltose transport via ABC system periplasm	0	0.932154878703585	0	0
MALTATr	accoa[c] + malt[c] <=> acmalt[c] + coa[c]	761.201290778038	-761.201290778038	STM0472	Alternate Carbon Metabolism	maltose O acetyltransferase	0	0.761201290778038	0	0
MALtex	mal-L[e] <=> mal-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Malate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MALTHXabcpp	atp[c] + h2o[c] + malthx[p] --> adp[c] + h[c] + malthx[c] + pi[c]	932.154878703585	0	( STM4229  &  STM4228  &  STM4227  &  STM4230 )	Transport Inner Membrane	maltohexaose transport via ABC system periplasm	0	0.932154878703585	0	0
MALTHXtexi	malthx[e] --> malthx[p]	1375.82707000645	0	STM4231	Transport Outer Membrane	maltohexaose transport via diffusion extracellular to periplasm irreversible	0	1.37582707000645	0	0
MALTPTabcpp	atp[c] + h2o[c] + maltpt[p] --> adp[c] + h[c] + maltpt[c] + pi[c]	932.154878703585	0	( STM4229  &  STM4228  &  STM4227  &  STM4230 )	Transport Inner Membrane	maltopentaose transport via ABC system periplasm	0	0.932154878703585	0	0
MALTptspp	malt[p] + pep[c] --> malt6p[c] + pyr[c]	1061.12177400867	0	( STM2433  &  STM1465  &  STM2431  &  STM2432 )	Transport Inner Membrane	maltose transport via PEPPyr PTS periplasm	0	1.06112177400867	0	0
MALTPTtexi	maltpt[e] --> maltpt[p]	1375.82707000645	0	STM4231	Transport Outer Membrane	maltopentaoseMaltotriose transport via diffusion extracellular to periplasm irreversible	0	1.37582707000645	0	0
MALTtexi	malt[e] --> malt[p]	1375.82707000645	0	STM4231	Transport Outer Membrane	maltoseMaltotriose transport via diffusion extracellular to periplasm irreversible	0	1.37582707000645	0	0
MALTTRabcpp	atp[c] + h2o[c] + malttr[p] --> adp[c] + h[c] + malttr[c] + pi[c]	932.154878703585	0	( STM4229  &  STM4228  &  STM4227  &  STM4230 )	Transport Inner Membrane	Maltotriose transport via ABC system periplasm	0	0.932154878703585	0	0
MALTTRtexi	malttr[e] --> malttr[p]	1375.82707000645	0	STM4231	Transport Outer Membrane	Maltotriose transport via diffusion extracellular to periplasm irreversible	0	1.37582707000645	0	0
MALTTTRabcpp	atp[c] + h2o[c] + maltttr[p] --> adp[c] + h[c] + maltttr[c] + pi[c]	932.154878703585	0	( STM4229  &  STM4228  &  STM4227  &  STM4230 )	Transport Inner Membrane	maltotetraose transport via ABC system periplasm	0	0.932154878703585	0	0
MALTTTRtexi	maltttr[e] --> maltttr[p]	1375.82707000645	0	STM4231	Transport Outer Membrane	maltotetraoseMaltotriose transport via diffusion extracellular to periplasm irreversible	0	1.37582707000645	0	0
MAN1PT2	gdp[c] + h[c] + man1p[c] --> gdpmann[c] + pi[c]	1000	0	( STM2105.S | STM2084 )	Cell Envelope Biosynthesis	mannose 1 phosphate guanylyltransferase GDP	0	NA	0.0111978522752469	0.0111978522752474
MAN6PI	man6p[c] <=> f6p[c]	1017.40741617277	-1017.40741617277	STM1467	Alternate Carbon Metabolism	mannose 6 phosphate isomerase	0	1.01740741617277	-0.0111978522752452	-0.0111978522752452
MAN6Pt6_2pp	man6p[p] + 2 pi[c] --> man6p[c] + 2 pi[p]	2464.04352692956	0	STM3787	Transport Inner Membrane	Mannose 6 phosphate transport via phosphate antiport periplasm	0	2.46404352692956	0	0
MAN6Ptex	man6p[e] <=> man6p[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Mannose 6 phosphate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MANAO	mana[c] + nad[c] <=> fruur[c] + h[c] + nadh[c]	1840.08879377913	-1840.08879377913	STM3136	Alternate Carbon Metabolism	Mannonate oxidoreductase	0	1.84008879377913	0	0
MANGLYCtex	manglyc[e] <=> manglyc[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	2 O alpha mannosyl D glycerate transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MANptspp	man[p] + pep[c] --> man6p[c] + pyr[c]	0	0	( STM1830  &  STM1831  &  STM1832  &  STM2431  &  STM2432 )	Transport Inner Membrane	D mannose transport via PEPPyr PTS periplasm	0	0	0	0
MANtex	man[e] <=> man[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	D mannose transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MCITD	2mcit[c] --> 2mcacn[c] + h2o[c]	1245.31659511092	0	STM0370	Alternate Carbon Metabolism	2 methylcitrate dehydratase	0	1.24531659511092	0	0
MCITL2	micit[c] <=> pyr[c] + succ[c]	1153.45407788832	-1153.45407788832	STM0368	Alternate Carbon Metabolism	methylisocitrate lyase	0	1.15345407788832	0	0
MCITS	h2o[c] + oaa[c] + ppcoa[c] --> 2mcit[c] + coa[c] + h[c]	1156.11986072894	0	STM0369	Alternate Carbon Metabolism	2 methylcitrate synthase	0	1.15611986072894	0	0
MCOATA	ACP[c] + malcoa[c] <=> coa[c] + malACP[c]	1073.54901714071	-1073.54901714071	( STM1196  &  STM1194 )	Membrane Lipid Metabolism	Malonyl CoA ACP transacylase	0	1.07354901714071	0.726842194034248	0.726842194034361
MCPST	cyan[c] + mercppyr[c] --> h[c] + pyr[c] + tcynt[c]	2509.44175073785	0	STM2533	Cysteine Metabolism	3 mercaptopyruvate sulfurtransferase	0	2.50944175073785	0	0
MCTP1App	murein5p5p[p] --> ala-D[p] + murein5px4p[p]	1246.51210957629	0	( STM0122  |  STM0640  |  STM0190  |  STM3493 )	Murein Biosynthesis	murein crosslinking transpeptidase 1A A2pm D ala  periplasm	0	1.24651210957629	0	0
MCTP1Bpp	murein5p5p[p] --> alaala[p] + murein5px3p[p]	1216.56463688148	0	( STM0190  |  STM3493 )	Murein Biosynthesis	murein crosslinking transpeptidase 1B A2pm A2pm  periplasm	0	1.21656463688148	0	0
MCTP2App	murein5p5p5p[p] --> 2 ala-D[p] + murein5px4px4p[p]	1246.51210957629	0	( STM0122  |  STM0640  |  STM3493  |  STM0190 )	Murein Biosynthesis	murein crosslinking transpeptidase 1A A2pm D ala  periplasm	0	1.24651210957629	0	0
MDDCP1pp	h2o[p] + murein5px4p[p] --> ala-D[p] + murein4px4p[p]	1106.58775691319	0	( STM0637  |  STM3300  |  STM0863  |  STM2062 )	Murein Biosynthesis	murein D D carboxypeptidase murein5px4p  periplasm	0	1.10658775691319	0	0
MDDCP2pp	h2o[p] + murein5px4px4p[p] --> ala-D[p] + murein4px4px4p[p]	1106.58775691319	0	( STM0637  |  STM3300  |  STM0863  |  STM2062 )	Murein Biosynthesis	murein D D carboxypeptidase murein5px4px4p  periplasm	0	1.10658775691319	0	0
MDDCP3pp	h2o[p] + murein5p5p[p] --> ala-D[p] + murein5p4p[p]	1106.58775691319	0	( STM0637  |  STM3300  |  STM0863  |  STM2062 )	Murein Biosynthesis	murein D D carboxypeptidase murein5p5p  periplasm	0	1.10658775691319	0	0
MDDCP4pp	h2o[p] + murein5p4p[p] --> ala-D[p] + murein4p4p[p]	1106.58775691319	0	( STM0637  |  STM3300  |  STM0863  |  STM2062 )	Murein Biosynthesis	murein D D carboxypeptidase murein5p4p  periplasm	0	1.10658775691319	0	0
MDDCP5pp	h2o[p] + murein5p3p[p] --> ala-D[p] + murein4p3p[p]	1106.58775691319	0	( STM0637  |  STM3300  |  STM0863  |  STM2062 )	Murein Biosynthesis	murein D D carboxypeptidase murein5p3p  periplasm	0	1.10658775691319	0	0
MDDEP1pp	h2o[p] + murein4px4p[p] --> murein4p4p[p]	1327.9067127641	0	( STM3300  |  STM2383  |  STM2168 )	Murein Recycling	murein D D endopeptidase murein4px4p  periplasm	0	1.3279067127641	0	0
MDDEP2pp	h2o[p] + murein3px4p[p] --> murein4p3p[p]	1327.9067127641	0	( STM3300  |  STM2383  |  STM2168 )	Murein Recycling	murein D D endopeptidase murein3px4p  periplasm	0	1.3279067127641	0	0
MDDEP3pp	h2o[p] + murein5px4p[p] --> murein5p4p[p]	1327.9067127641	0	( STM3300  |  STM2383  |  STM2168 )	Murein Recycling	murein D D endopeptidase murein5px4p  periplasm	0	1.3279067127641	0	0
MDDEP4pp	h2o[p] + murein4px4px4p[p] --> murein4px4p4p[p]	1327.9067127641	0	( STM3300  |  STM2383  |  STM2168 )	Murein Recycling	murein D D endopeptidase murein4px4px4p  periplasm	0	1.3279067127641	0	0
MDH	mal-L[c] + nad[c] <=> h[c] + nadh[c] + oaa[c]	1055.27812576165	-1055.27812576165	STM3359	Citric Acid Cycle	malate dehydrogenase	0	1.05527812576165	3.39155906653434	3.39155906653423
MDRPD	5mdru1p[c] --> dkmpp[c] + h2o[c]	1000	0	NA	Arginine and Proline Metabolism	5 Methylthio 5 deoxy D ribulose 1 phosphate dehydratase	0	NA	0.0033462098581314	0.00334620985813156
ME1	mal-L[c] + nad[c] --> co2[c] + nadh[c] + pyr[c]	1008.39370142105	0	STM1566	Anaplerotic Reactions	malic enzyme NAD	0	1.00839370142105	0	0
ME2	mal-L[c] + nadp[c] --> co2[c] + nadph[c] + pyr[c]	1187.31374212036	0	STM2472	Anaplerotic Reactions	malic enzyme NADP	0	1.18731374212036	0	0
MECDPDH2	2mecdp[c] + nadh[c] --> h2mb4p[c] + h2o[c] + nad[c]	1254.75379638381	0	STM2523	Cofactor and Prosthetic Group Biosynthesis	2C methyl D erythritol 2 4 cyclodiphosphate dehydratase	0	1.25475379638381	0	0
MECDPS	2p4c2me[c] --> 2mecdp[c] + cmp[c]	1342.52076925295	0	STM2929	Cofactor and Prosthetic Group Biosynthesis	2 C methyl D erythritol 2 4 cyclodiphosphate synthase	0	1.34252076925295	0	0
MELIBt2pp	h[p] + melib[p] --> h[c] + melib[c]	1098.2876845543	0	STM4299	Transport Inner Membrane	melibiose transport in via symport periplasm	0	1.0982876845543	0	0
MELIBt3ipp	h[p] + melib[c] --> h[c] + melib[p]	1000	0	STM1522	Transport Inner Membrane	melibiose transport in via antiport periplasm	0	NA	0	0
MELIBtex	melib[e] <=> melib[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	melibiose transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
MEPCT	2me4p[c] + ctp[c] + h[c] --> 4c2me[c] + ppi[c]	1044.08172389498	0	STM2930	Cofactor and Prosthetic Group Biosynthesis	2 C methyl D erythritol 4 phosphate cytidylyltransferase	0	1.04408172389498	0	0
METabcpp	atp[c] + h2o[c] + met-L[p] --> adp[c] + h[c] + met-L[c] + pi[c]	876.924714839265	0	( STM0246  &  STM0247  &  STM0245 )	Transport Inner Membrane	L methionine transport via ABC system periplasm	0	0.876924714839265	0	0
METAT	atp[c] + h2o[c] + met-L[c] --> amet[c] + pi[c] + ppi[c]	960.678294430209	0	STM3090	Methionine Metabolism	methionine adenosyltransferase	0	0.960678294430209	0.0033462098581314	0.00334620985813156
METDabcpp	atp[c] + h2o[c] + met-D[p] --> adp[c] + h[c] + met-D[c] + pi[c]	876.924714839265	0	( STM0246  &  STM0247  &  STM0245 )	Transport Inner Membrane	D methionine transport via ABC system periplasm	0	0.876924714839265	0	0
METDtex	met-D[e] <=> met-D[p]	1272.42647854064	-1272.42647854064	( STM1473  |  STM2267  |  STM0320  |  STM0999 )	Transport Outer Membrane Porin	D methionine transport via diffusion extracellular to periplasm	0	1.27242647854064	0	0
METOX1s	h2o2[c] + met-L[c] --> h2o[c] + metsox-S-L[c]	1000	0	s0001	Methionine Metabolism	methionine oxidation spontaneous	0	NA	0	0
METOX2s	h2o2[c] + met-L[c] --> h2o[c] + metsox-R-L[c]	1000	0	s0001	Methionine Metabolism	methionine oxidation 2 spontaneous	0	NA	0	0
METS	5mthf[c] + hcys-L[c] --> h[c] + met-L[c] + thf[c]	1370.60794869559	0	( STM4188.S  |  STM3965 )	Methionine Metabolism	methionine synthase	0	1.37060794869559	0.050064079777443	0.0500640797774454
METSOX1abcpp	atp[c] + h2o[c] + metsox-S-L[p] --> adp[c] + h[c] + metsox-S-L[c] + pi[c]	1000	0	NA	Transport Inner Membrane	L methionine S oxide transport via ABC system periplasm	0	NA	0	0
METSOX1tex	metsox-S-L[e] <=> metsox-S-L[p]	1272.42647854064	-1272.42647854064	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L methionine S oxide diffusion extracellular	0	1.27242647854064	0	0
METSOX2abcpp	atp[c] + h2o[c] + metsox-R-L[p] --> adp[c] + h[c] + metsox-R-L[c] + pi[c]	1000	0	NA	Transport Inner Membrane	L methionine R oxide transport via ABC system periplasm	0	NA	0	0
